,geo_group,marketing_group,created_order,order_sum,test_group,user_id
19142,regions,target_direct,False,,test,1098877
19143,msk,social_media,False,,test,1073164
19144,regions,target_direct,False,,test,1108441
19145,regions,social_media,False,,control,1057258
19146,msk,target_direct,False,,control,1007695
19147,regions,context_brand,False,,test,1114330
19148,regions,organic,True,7676.0,test,1091455
19149,regions,target_direct,False,,test,1096594
19150,msk,organic,False,,control,1001851
19151,regions,organic,False,,control,1030513
19152,spb,target_direct,True,50.0,test,1078555
19153,regions,target_direct,False,,control,1045765
19154,regions,target_direct,False,,test,1106752
19155,regions,social_media,False,,control,1057030
19156,msk,organic,False,,test,1065169
19157,regions,target_direct,True,50.0,test,1098625
19158,regions,target_direct,False,,test,1095931
19159,msk,organic,True,2000.0,test,1061461
19160,regions,target_direct,True,3801.0,control,1043242
19161,regions,context_brand,False,,test,1115182
19162,regions,target_direct,False,,test,1102162
19163,regions,target_direct,True,50.0,control,1051192
19164,spb,target_direct,False,,control,1018465
19165,spb,context_brand,False,,control,1022479
19166,msk,target_direct,True,50.0,test,1065412
19167,spb,target_direct,False,,control,1019383
19168,regions,target_direct,False,,control,1039627
19169,spb,organic,True,2000.0,control,1015363
19170,regions,target_direct,False,,test,1110262
19171,regions,target_direct,False,,control,1042678
19172,msk,target_direct,False,,test,1065421
19173,regions,target_direct,False,,control,1048306
19174,spb,target_direct,False,,control,1019071
19175,msk,organic,True,8963.0,test,1062445
19176,spb,target_direct,True,4999.0,control,1017418
19177,regions,social_media,False,,control,1058905
19178,regions,context_brand,False,,test,1112830
19179,regions,target_direct,False,,test,1098961
19180,spb,target_direct,False,,test,1080460
19181,spb,target_direct,False,,control,1017577
19182,regions,target_direct,False,,control,1036588
19183,spb,target_direct,False,,control,1018234
19184,spb,target_direct,True,25125.0,control,1017838
19185,msk,target_direct,False,,control,1005775
19186,spb,social_media,False,,test,1083643
19187,spb,target_direct,False,,test,1080832
19188,regions,social_media,False,,test,1119361
19189,regions,target_direct,False,,test,1096492
19190,spb,target_direct,False,,control,1019974
19191,spb,target_direct,True,10012.0,control,1018396
19192,regions,organic,False,,test,1088926
19193,spb,target_direct,False,,control,1021168
19194,msk,target_direct,False,,test,1069693
19195,msk,target_direct,False,,test,1066252
19196,regions,target_direct,True,50.0,test,1095745
19197,regions,target_direct,False,,test,1098232
19198,msk,target_direct,True,5602.0,test,1069879
19199,msk,target_direct,False,,control,1005556
19200,regions,organic,True,5348.0,test,1085563
19201,regions,organic,False,,test,1087684
19202,spb,social_media,True,200.0,test,1083244
19203,msk,organic,False,,control,1000633
19204,regions,organic,False,,test,1090105
19205,regions,target_direct,False,,control,1052053
19206,regions,social_media,False,,control,1058887
19207,regions,organic,True,2000.0,test,1094926
19208,spb,organic,False,,control,1013806
19209,spb,social_media,True,4979.0,control,1023919
19210,regions,organic,False,,test,1093669
19211,msk,target_direct,True,6605.0,test,1066789
19212,regions,organic,True,2000.0,test,1089073
19213,regions,target_direct,False,,test,1108498
19214,msk,organic,False,,control,1002160
19215,regions,context_brand,True,5031.0,control,1053487
19216,regions,target_direct,True,50.0,control,1052419
19217,regions,context_brand,False,,control,1053430
19218,regions,organic,True,10124.0,test,1093600
19219,spb,organic,True,6902.0,control,1015867
19220,regions,target_direct,False,,control,1050088
19221,regions,target_direct,False,,test,1096093
19222,regions,organic,True,8276.0,control,1029676
19223,msk,context_brand,True,8305.0,control,1011298
19224,msk,target_direct,False,,control,1008202
19225,regions,organic,False,,test,1085914
19226,msk,target_direct,False,,control,1004872
19227,spb,target_direct,False,,test,1079737
19228,regions,target_direct,False,,control,1038367
19229,msk,target_direct,False,,control,1005478
19230,regions,social_media,True,200.0,test,1119844
19231,regions,target_direct,True,4898.0,test,1111072
19232,regions,context_brand,False,,control,1056655
19233,spb,target_direct,True,4891.0,test,1079548
19234,regions,target_direct,False,,control,1052212
19235,spb,organic,False,,control,1013836
19236,msk,organic,False,,control,1003786
19237,regions,target_direct,False,,test,1102936
19238,regions,context_brand,True,5991.0,test,1113730
19239,regions,social_media,True,200.0,test,1119937
19240,regions,target_direct,False,,control,1044682
19241,regions,organic,False,,control,1031383
19242,regions,context_brand,True,14641.0,control,1054672
19243,msk,target_direct,True,17606.0,control,1007848
19244,regions,organic,False,,test,1090474
19245,regions,target_direct,False,,test,1110259
19246,regions,organic,True,10060.0,control,1028266
19247,spb,target_direct,False,,control,1017823
19248,regions,target_direct,False,,control,1049980
19249,regions,context_brand,False,,test,1113589
19250,msk,target_direct,False,,test,1068421
19251,regions,target_direct,False,,control,1050193
19252,regions,target_direct,False,,test,1101274
19253,msk,target_direct,True,6518.0,test,1069732
19254,msk,target_direct,False,,control,1008349
19255,msk,organic,True,2000.0,control,1001497
19256,spb,target_direct,False,,test,1078480
19257,regions,context_brand,False,,test,1114600
19258,spb,organic,True,7116.0,control,1013635
19259,regions,target_direct,False,,test,1107895
19260,spb,target_direct,False,,control,1021255
19261,regions,organic,False,,control,1025674
19262,regions,target_direct,False,,test,1108885
19263,spb,target_direct,True,15710.0,test,1078747
19264,regions,target_direct,False,,control,1036177
19265,regions,organic,False,,test,1089049
19266,regions,target_direct,False,,control,1039099
19267,regions,social_media,True,200.0,control,1061290
19268,regions,organic,True,7252.0,control,1023997
19269,msk,context_brand,True,18919.0,test,1071337
19270,spb,context_brand,False,,control,1022512
19271,regions,context_brand,False,,test,1111939
19272,regions,target_direct,False,,test,1107703
19273,msk,target_direct,False,,control,1005607
19274,regions,target_direct,True,2518.0,test,1102072
19275,regions,target_direct,False,,test,1111048
19276,regions,target_direct,True,4497.0,test,1100443
19277,msk,target_direct,True,5311.0,test,1070269
19278,msk,target_direct,True,6419.0,control,1004599
19279,msk,social_media,False,,test,1073377
19280,regions,organic,False,,test,1092448
19281,regions,organic,False,,test,1092223
19282,regions,target_direct,False,,control,1044310
19283,spb,social_media,True,200.0,control,1023055
19284,msk,target_direct,True,13728.0,test,1066288
19285,spb,target_direct,True,50.0,test,1080169
19286,spb,organic,False,,test,1074979
19287,spb,social_media,True,5456.0,test,1084039
19288,spb,organic,True,6952.0,control,1014262
19289,regions,target_direct,False,,test,1102462
19290,spb,social_media,False,,control,1022812
19291,msk,organic,False,,test,1064374
19292,regions,social_media,True,200.0,control,1060069
19293,regions,organic,False,,test,1089496
19294,spb,target_direct,False,,control,1020640
19295,regions,organic,True,2000.0,control,1028425
19296,spb,organic,False,,control,1015672
19297,regions,organic,False,,control,1034116
19298,msk,organic,False,,control,1002133
19299,regions,target_direct,False,,control,1047817
19300,regions,target_direct,False,,control,1049539
19301,regions,social_media,False,,control,1057933
19302,msk,social_media,False,,test,1073284
19303,spb,target_direct,False,,test,1078666
19304,spb,target_direct,False,,control,1020745
19305,regions,context_brand,False,,test,1113886
19306,msk,social_media,True,20528.0,control,1012324
19307,regions,target_direct,True,50.0,control,1044409
19308,regions,target_direct,False,,test,1101307
19309,regions,target_direct,False,,control,1049107
19310,regions,target_direct,False,,test,1102354
19311,regions,target_direct,True,50.0,control,1037578
19312,regions,organic,False,,control,1034014
19313,spb,target_direct,True,50.0,control,1017181
19314,msk,context_brand,False,,test,1072450
19315,regions,social_media,False,,control,1061059
19316,msk,target_direct,False,,control,1009591
19317,spb,organic,False,,control,1015354
19318,regions,organic,False,,control,1028113
19319,spb,context_brand,False,,test,1082674
19320,regions,organic,False,,control,1024408
19321,regions,organic,False,,control,1029043
19322,regions,social_media,False,,control,1058935
19323,msk,target_direct,False,,test,1069510
19324,regions,target_direct,False,,test,1095508
19325,regions,social_media,False,,test,1119346
19326,msk,target_direct,False,,control,1005145
19327,spb,target_direct,True,5375.0,test,1078012
19328,regions,organic,False,,control,1029853
19329,regions,target_direct,False,,test,1106125
19330,regions,organic,False,,test,1084489
19331,regions,context_brand,False,,test,1112038
19332,msk,social_media,False,,test,1073323
19333,regions,organic,True,2000.0,test,1086988
19334,regions,social_media,False,,control,1057477
19335,regions,target_direct,True,3032.0,test,1111456
19336,msk,social_media,False,,control,1012885
19337,msk,target_direct,True,50.0,control,1007596
19338,regions,organic,True,2000.0,control,1025728
19339,regions,target_direct,False,,control,1043815
19340,spb,organic,True,6738.0,test,1075894
19341,msk,target_direct,False,,test,1067143
19342,regions,organic,False,,test,1094851
19343,regions,organic,False,,test,1086052
19344,msk,target_direct,False,,control,1008445
19345,spb,social_media,False,,test,1083970
19346,msk,target_direct,False,,control,1004416
19347,regions,organic,True,5691.0,control,1024063
19348,spb,organic,False,,control,1015495
19349,regions,organic,False,,test,1085218
19350,regions,target_direct,True,50.0,control,1036969
19351,regions,organic,False,,control,1034617
19352,regions,organic,False,,test,1091842
19353,msk,social_media,True,6513.0,test,1073179
19354,regions,organic,False,,test,1095049
19355,regions,target_direct,False,,test,1108642
19356,spb,context_brand,False,,test,1082551
19357,msk,social_media,False,,test,1073056
19358,msk,social_media,False,,test,1073260
19359,spb,context_brand,False,,control,1021954
19360,spb,social_media,True,200.0,control,1023028
19361,spb,target_direct,True,9694.0,control,1017259
19362,regions,social_media,False,,test,1119601
19363,regions,target_direct,False,,test,1105243
19364,regions,target_direct,False,,control,1049779
19365,msk,target_direct,False,,test,1067836
19366,regions,target_direct,False,,control,1040398
19367,regions,organic,True,11726.0,test,1087093
19368,regions,organic,False,,control,1033228
19369,spb,target_direct,True,5522.0,control,1021222
19370,regions,organic,True,4065.0,control,1024807
19371,regions,organic,True,8534.0,control,1029301
19372,msk,organic,True,8085.0,test,1062328
19373,spb,context_brand,False,,control,1021657
19374,spb,social_media,False,,test,1083196
19375,regions,organic,False,,control,1030024
19376,spb,context_brand,True,6341.0,control,1021537
19377,msk,target_direct,False,,control,1008745
19378,regions,target_direct,False,,control,1049263
19379,regions,context_brand,False,,test,1114162
19380,regions,target_direct,False,,test,1096372
19381,regions,target_direct,False,,control,1044601
19382,regions,target_direct,False,,test,1096669
19383,regions,organic,False,,test,1088731
19384,regions,organic,False,,test,1091122
19385,msk,context_brand,False,,control,1011190
19386,regions,target_direct,False,,test,1097314
19387,msk,context_brand,False,,test,1071649
19388,msk,social_media,True,6323.0,control,1013251
19389,msk,target_direct,False,,test,1070266
19390,msk,organic,True,8084.0,control,1001011
19391,msk,target_direct,True,50.0,control,1007734
19392,msk,organic,True,2000.0,test,1061662
19393,spb,organic,False,,test,1076380
19394,regions,target_direct,False,,test,1110055
19395,msk,context_brand,True,11606.0,test,1072042
19396,regions,target_direct,False,,control,1041304
19397,spb,target_direct,True,50.0,test,1078195
19398,regions,organic,False,,test,1093054
19399,regions,target_direct,True,4401.0,control,1040389
19400,spb,target_direct,True,50.0,control,1020013
19401,regions,organic,False,,control,1031833
19402,spb,organic,False,,control,1015753
19403,msk,organic,True,7881.0,test,1063225
19404,msk,context_brand,True,1600.0,test,1072051
19405,regions,organic,False,,test,1089577
19406,regions,social_media,False,,test,1118482
19407,regions,target_direct,False,,control,1038880
19408,msk,organic,False,,test,1064161
19409,regions,organic,False,,test,1090873
